"","id_deputado","receita_total_eleicoes","tipo_receita","nome_parlamentar","uf","partido_atual","profissao","total_bens","tipo_bem","total_despesas_eleicoes","id_municipio","votos","anos","mandatos","causa_fimdescr"
"1068",141445,500513.68,"RECURSOS DE PESSOAS FÍSICAS","Pepe Vargas","RS","PT",196,1272873.2,11,500513.68,4300034,5,1.11430527036277,1,"Ministro de Estado"
"1069",141446,2373076.18,"RECURSOS DE PESSOAS FÍSICAS","Gladson Cameli","AC","PP",188,1996507.59,21,2368641.01,1200013,713,,1,""
"1070",141447,2517352.02,"RECURSOS DE PESSOAS FÍSICAS","Guilherme Campos","SP","PSD",159,5042284.58,12,2511028.63,3500303,417,,1,""
"1071",141448,2934764.68,"RECURSOS DE PESSOAS FÍSICAS","Homero Pereira","MT","PSD",394,8157086.86,11,2934743.32,510452,53,2.63381245722108,1,"Aposentadoria por Invalidez"
"1072",141449,,,"Barbosa Neto","PR","PDT",15,,,,,,2.24229979466119,1,"Renúncia"
"1073",141450,1965534.42,"RECURSOS PRÓPRIOS","Hugo Leal","RJ","PROS",199,4466124.35,11,1977631.68,3300100,527,,1,""
"1074",141451,,,"Ilderlei Cordeiro","AC","PPS",322,,,,,,3.99726214921287,1,"Término da Legislatura"
"1075",141452,,,"Léo Vivas","RJ","PRB",434,,,,,,3.99726214921287,1,"Término da Legislatura"
"1076",141453,2356840.9,"RECURSOS DE PESSOAS FÍSICAS","Íris De Araújo","GO","PMDB",326,19125099.69,2,2356840.9,5200050,420,,1,""
"1077",141454,4212673.33,"RECURSOS DE PESSOAS JURÍDICAS","Alfredo Kaefer","PR","PSDB",373,98133602,11,4208060.16,4100103,135,,1,""
"1078",141455,2050567.91,"RECURSOS DE PESSOAS FÍSICAS","Janete Rocha Pietá","SP","PT",395,1462318.72,21,2050266.37,3500709,16,,1,""
"1079",141456,1469731.92,"RECURSOS DE PESSOAS FÍSICAS","Jilmar Tatto","SP","PT",238,5125859.56,11,1469731.92,3500105,6,1.91649555099247,1,"Secretário de Prefeitura de Capital"
"1080",141457,1587116.79,"RECURSOS PRÓPRIOS","João Bittar","MG","DEM",0,1719828,11,1587116.79,3100104,19,,1,""
"1081",141458,356684,"RECURSOS DE PESSOAS JURÍDICAS","João Carlos Bacelar","BA","PR",201,2727769,13,356631.78,290330,7,,2,"Licença Conjunta Consecutiva"
"1082",141459,1134415.86,"RECURSOS DE PESSOAS FÍSICAS","João Maia","RN","PR",45,20199951,11,1134383.86,2400109,2056,,1,""
"1083",141460,,,"João Oliveira","TO","DEM",40,,,,,,3.58110882956879,2,"Licença Conjunta Consecutiva"
"1084",141461,595944.07,"RECURSOS PRÓPRIOS","Joaquim Beltrão","AL","PMDB",6,8356328.38,12,595886.84,2700102,251,1.91649555099247,1,"Renúncia"
"1085",141462,471343.77,"RECURSOS DE PESSOAS FÍSICAS","Lira Maia","PA","DEM",36,3780398.93,11,471335.77,150475,6313,,1,""
"1086",141463,632092.47,"RECURSOS DE PESSOAS FÍSICAS","Abelardo Camarinha","SP","PSB",290,1217963,31,733652.47,3500105,32,,2,"Licença Conjunta Consecutiva"
"1087",141464,372914.7,"RECURSOS DE PESSOAS FÍSICAS","José Airton","CE","PT",20,822265.59,12,372584.57,2300101,12,,1,""
"1088",141465,424734.26,"RECURSOS PRÓPRIOS","Pinto Itamaraty","MA","PSDB",40,2073791.29,11,424734.26,2100055,59,,2,"Licença Conjunta Consecutiva"
"1089",141466,,,"José Fernando Aparecido De Oliveira","MG","PV",99,,,,,,3.99726214921287,1,"Término da Legislatura"
"1090",141467,318705.25,"RECURSOS PRÓPRIOS","Francisco Tenório","AL","PMN",315,2746089.24,12,318705.25,2700102,11,,1,""
"1091",141468,222504.33,"RECURSOS DE PESSOAS FÍSICAS","Iran Barbosa","SE","PT",81,1356032.44,11,222504.33,2800100,174,3.99726214921287,1,"Término da Legislatura"
"1092",141469,,,"Miguel Martini","MG","PHS",34,,,,,,3.99726214921287,1,"Término da Legislatura"
"1093",141470,1334800,"RECURSOS DE PESSOAS JURÍDICAS","José Guimarães","CE","PT",199,1292416.02,11,1334726.5,2300101,269,,1,""
"1094",141471,571786.98,"RECURSOS DE PESSOAS JURÍDICAS","José Paulo Tóffano","SP","PV",33,2315857.41,12,571786.98,3500303,1,3.99726214921287,1,"Término da Legislatura"
"1095",141472,1685974.92,"RECURSOS DE PESSOAS JURÍDICAS","Ricardo Tripoli","SP","PSDB",62,5134925.81,1,1685974.92,3500105,19,,1,""
"1096",141473,813819.5,"RECURSOS PRÓPRIOS","Roberto Santiago","SP","PSD",414,2692385.59,12,813819.5,3500105,6,,1,""
"1097",141474,470798.8,"RECURSOS PRÓPRIOS","Julião Amin","MA","PDT",199,1406932,11,470149.58,2100055,18,3.99726214921287,1,"Término da Legislatura"
"1098",141475,381026.18,"RECURSOS PRÓPRIOS","Jurandy Loureiro","ES","PSC",39,3161166.6,11,381026.18,3200102,142,3.99726214921287,1,"Término da Legislatura"
"1099",141476,,,"Jusmari Oliveira","BA","PR",177,,,,,,1.86173853524983,1,"Renúncia"
"1100",141477,,,"Juvenil","MG","PRTB",199,,,,,,2.16016427104723,1,"Perda de Mandato"
"1101",141478,40700,"RECURSOS PRÓPRIOS","Laerte Bessa","DF","PSC",370,1915021,11,40700,530010,2275,3.99726214921287,1,"Término da Legislatura"
"1102",141479,524891.18,"RECURSOS PRÓPRIOS","Laurez Moreira","TO","PSB",199,2334362.32,13,524891.18,1700251,6,1.91649555099247,1,"Renúncia"
"1103",141480,299266.92,"RECURSOS DE PESSOAS FÍSICAS","Lázaro Botelho","TO","PP",46,2512674.38,12,299266.92,1700251,2,,2,"Licença Conjunta Consecutiva"
"1104",141481,,,"Leandro Sampaio","RJ","PPS",36,,,,,,3.99726214921287,1,"Término da Legislatura"
"1105",141482,2079914.32,"RECURSOS DE PESSOAS FÍSICAS","Leonardo Quintão","MG","PMDB",399,4194545.47,11,2079914.32,3100203,20,,1,""
"1106",141483,425852.06,"RECURSOS PRÓPRIOS","Lindomar Garçon","RO","PV",160,,,425506.64,1100015,45,0.788501026694045,1,"Afastamento"
"1107",141484,653211.31,"RECURSOS PRÓPRIOS","Lúcio Vale","PA","PR",40,508979.21,12,652915.41,150475,5,,1,""
"1108",141485,1265697.2,"RECURSOS DE PARTIDO POLÍTICO","Luiz Carlos Busato","RS","PTB",375,7423852.3,1,1265519.25,4300034,3,0.0164271047227926,1,"Secretário de Estado"
"1109",141486,667235.71,"RECURSOS PRÓPRIOS","Luiz Carlos Setim","PR","DEM",0,18179079.6,13,667235.71,4100103,4,1.90828199863107,1,"Renúncia"
"1110",141487,2258534.22,"RECURSOS DE PESSOAS FÍSICAS","Luiz Fernando Faria","MG","PP",216,3252152.89,11,2258534.22,3100203,21,,1,""
"1111",141488,3774616.54,"RECURSOS DE PESSOAS FÍSICAS","Paulo Teixeira","SP","PT",199,616592.31,11,3774600.01,3500105,11,,1,""
"1112",141489,,,"Luiz Paulo Vellozo Lucas","ES","PSDB",398,,,,,,3.99726214921287,1,"Término da Legislatura"
"1113",141490,828802.93,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Manoel Junior","PB","PMDB",196,2307506,11,828776.59,251640,128,,1,""
"1114",141491,,,"Pastor Manoel Ferreira","RJ","PR",226,,,,,,6.6776180698152,3,"Licença Conjunta Consecutiva"
"1115",141492,1048275.55,"RECURSOS DE PESSOAS JURÍDICAS","Manuela D'Ávila","RS","PCDOB",271,296835.79,41,1048275.55,4300034,21,,2,"Licença Conjunta Consecutiva"
"1116",141493,962824.9,"RECURSOS DE PESSOAS JURÍDICAS","Marcelo Serafim","AM","PSB",386,1892049.3,12,962824.9,1300029,283,3.99726214921287,1,"Término da Legislatura"
"1117",141494,,,"Marcelo Melo","GO","PMDB",399,,,,,,3.99726214921287,1,"Término da Legislatura"
"1118",141495,1964712.78,"RECURSOS DE PESSOAS FÍSICAS","Marcelo Itagiba","RJ","PSDB",161,944084.79,19,1962876.71,3300100,84,3.99726214921287,1,"Término da Legislatura"
"1119",141496,357850,"RECURSOS DE PESSOAS JURÍDICAS","Marcio Junqueira","RR","PROS",372,,,357850,1400027,140,0.741957563312799,1,"Afastamento"
"1120",141497,3046728.04,"RECURSOS DE PESSOAS FÍSICAS","Márcio França","SP","PSB",199,2076656.64,11,3046684.38,3500105,4,,2,"Secretário de Estado"
"1121",141498,671231.26,"RECURSOS DE PESSOAS JURÍDICAS","Dr. Ubiali","SP","PSB",0,8101872.77,2,671231.26,3500105,30,,2,"Afastamento"
"1122",141499,54000,"RECURSOS PRÓPRIOS","Marcos Antonio","PE","PRB",0,1031020,11,55499.98,260545,4,3.99726214921287,1,"Término da Legislatura"
"1123",141500,2243153.97,"RECURSOS DE PESSOAS JURÍDICAS","Marcos Montes","MG","PSD",158,5421425.27,1,2240625.32,3100104,236,,1,""
"1124",141501,,,"Cida Diogo","RJ","PT",96,,,,,,3.99726214921287,1,"Término da Legislatura"
"1125",141502,127373,"RECURSOS DE PESSOAS FÍSICAS","Dalva Figueiredo","AP","PT",302,1452648.96,12,127364.36,1600055,393,,1,""
"1126",141503,861149.77,"RECURSOS DE PESSOAS FÍSICAS","Jô Moraes","MG","PCDOB",351,375909,11,860923.76,3100203,43,,1,""
"1127",141504,374540,"RECURSOS DE PESSOAS FÍSICAS","Lucenira Pimentel","AP","PR",379,,,373809,1600055,70,3.99726214921287,1,"Término da Legislatura"
"1128",141505,,,"Marina Maggessi","RJ","PPS",421,,,,,,3.99726214921287,1,"Término da Legislatura"
"1129",141506,665143.04,"RECURSOS PRÓPRIOS","Maurício Trindade","BA","PROS",140,976332.18,11,665143.04,290170,2,1.92197125256674,1,"Secretário de Prefeitura de Capital"
"1130",141507,1144677.3,"RECURSOS DE PESSOAS FÍSICAS","Mauro Mariani","SC","PMDB",389,1555056.15,11,1144677.3,4200051,3,,1,""
"1131",141508,247199,"RECURSOS PRÓPRIOS","Mauro Nazif","RO","PSB",196,2678858,2,247199,1100015,431,1.91649555099247,1,"Renúncia"
"1132",141509,1611467.63,"RECURSOS DE PESSOAS JURÍDICAS","Miguel Corrêa","MG","PT",409,1380939,12,1611467.63,3100203,35,,1,""
"1133",141510,203952.72,"RECURSOS DE PESSOAS FÍSICAS","Neilton Mulim","RJ","PR",344,1277325.61,12,203878.21,3300100,17,1.91375770020534,1,"Renúncia"
"1134",141511,,,"Nelson Goetten","SC","PR",403,,,,,,3.99726214921287,1,"Término da Legislatura"
"1135",141512,,,"Neudo Campos","RR","PP",201,,,,,,3.564681724846,1,"Renúncia"
"1136",141513,1826311.34,"RECURSOS DE PESSOAS FÍSICAS","Bilac Pinto","MG","PR",199,11142411.04,13,1824318.92,3100104,1,0.0054757015742642,1,"Secretário de Estado"
"1137",141514,524764.66,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Osmar Júnior","PI","PCDOB",99,972298.11,11,680649.07,220095,373,,1,""
"1138",141515,1714441.67,"RECURSOS PRÓPRIOS","Otavio Leite","RJ","PSDB",55,2802235.7,12,1714399.66,3300100,112,,1,""
"1139",141516,3117383.18,"RECURSOS DE PESSOAS FÍSICAS","Paulo Abi-Ackel","MG","PSDB",199,3277400.17,11,3117383.18,3100104,1,,1,""
"1140",141517,830000,"RECURSOS DE PESSOAS FÍSICAS","Paulo Henrique Lustosa","CE","PP",151,1352653.92,21,830000,2300101,4,,2,"Secretário de Estado"
"1141",141518,2999183.62,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Paulo Pereira Da Silva","SP","SDD",244,1958071.5,11,2998793.96,3500105,70,,1,""
"1142",141519,2380528.47,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Paulo Piau","MG","PMDB",36,2128783.15,1,2380483.86,3100104,2,1.91375770020534,1,"Renúncia"
"1143",141520,,,"Paulo Renato Souza","SP","PSDB",45,,,,,,2.31074606433949,2,"Secretário de Estado"
"1144",141521,,,"Paulo Roberto Pereira","RS","PTB",248,,,,,,3.99726214921287,1,"Término da Legislatura"
"1145",141522,842731.5,"RECURSOS DE PARTIDO POLÍTICO","Sabino Castelo Branco","AM","PTB",168,1215138.88,21,841935.9,1300029,132,,1,""
"1146",141523,946751.33,"RECURSOS DE PARTIDO POLÍTICO","Raul Henry","PE","PMDB",45,6557697.15,11,946751.33,260545,16,,1,""
"1147",141524,,,"Veloso","BA","PMDB",380,,,,,,3.99726214921287,1,"Término da Legislatura"
"1148",141525,1337500,"RECURSOS DE PESSOAS JURÍDICAS","Rebecca Garcia","AM","PP",45,3948747.48,11,1314131.9,1300029,1555,1.86173853524983,1,"Secretário de Estado"
"1149",141526,,,"Reinaldo Nogueira","SP","PDT",429,,,,,,1.91375770020534,1,"Renúncia"
"1150",141527,1164139.11,"RECURSOS DE PESSOAS JURÍDICAS","Renato Molling","RS","PP",260,4125590.24,13,1164139.11,4300059,7,,1,""
"1151",141528,484948.16,"RECURSOS DE PESSOAS JURÍDICAS","Renato Amary","SP","PSDB",225,2556433.06,12,484878.48,3500105,2,3.99726214921287,1,"Término da Legislatura"
"1152",141529,408523.79,"RECURSOS PRÓPRIOS","Roberto Britto","BA","PP",130,4071641.47,11,408523.79,290170,2,,1,""
"1153",141530,,,"Rodovalho","DF","PP",357,,,,,,2.93771389459274,5,"Secretário de Estado"
"1154",141531,3711381.04,"RECURSOS DE PESSOAS JURÍDICAS","Rodrigo De Castro","MG","PSDB",22,4027205.41,11,3660985.54,3100203,38,,1,""
"1155",141532,,,"Rodrigo Rocha Loures","PR","PMDB",44,,,,,,3.99726214921287,1,"Término da Legislatura"
"1156",141533,,,"Rodrigo Rollemberg","DF","PSB",431,,,,,,3.99726214921287,1,"Término da Legislatura"
"1157",141534,10000,"RECURSOS DE PESSOAS FÍSICAS","Rogerio Lisboa","RJ","DEM",199,513869.68,11,10000,3300209,8,3.99726214921287,1,"Término da Legislatura"
"1158",141535,811151,"RECURSOS DE PESSOAS FÍSICAS","Rogério Marinho","RN","PSDB",0,2841554.63,12,811151,2400109,57,1.7138945927447,3,"Afastamento"
"1159",141536,,,"Rômulo Gouveia","PB","PSDB",170,,,,,,3.60301163586585,2,"Secretário de Estado"
"1160",141537,1136062.95,"RECURSOS DE PESSOAS FÍSICAS","Moreira Mendes","RO","PSD",195,6035866.39,11,1131095.37,1100015,415,,1,""
"1161",141538,300393.98,"RECURSOS PRÓPRIOS","Professor Ruy Pauletti","RS","PSDB",69,2822670.45,11,300393.98,4300034,1,3.99726214921287,1,"Término da Legislatura"
"1162",141539,226690,"RECURSOS DE PESSOAS FÍSICAS","Sebastião Bala Rocha","AP","SDD",196,986771,11,226557.85,1600055,31,,1,""
"1163",141540,1074166.89,"RECURSOS DE PARTIDO POLÍTICO","Dr. Nechar","SP","PP",376,1994270.05,2,1074166.89,3500105,59,3.99726214921287,1,"Término da Legislatura"
"1164",141541,,,"Sergio Petecão","AC","PMN",237,,,,,,3.99726214921287,1,"Término da Legislatura"
"1165",141542,581369.49,"RECURSOS DE PESSOAS FÍSICAS","Sérgio Moraes","RS","PTB",160,1052431.69,12,581364.45,4300109,160,,1,""
"1166",141543,473256.75,"RECURSOS PRÓPRIOS","Professor Setimo","MA","PMDB",90,2102933.81,13,473256.75,2100055,138,,1,""
"1167",141545,,,"Silvinho Peccioli","SP","DEM",199,,,,,,1.91649555099247,1,"Renúncia"
"1168",141546,599740.25,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Solange Amaral","RJ","DEM",207,1863065.49,11,599737.6,3300100,24,3.99726214921287,1,"Término da Legislatura"
"1169",141547,642820.7,"RECURSOS DE PESSOAS FÍSICAS","Solange Almeida","RJ","PMDB",0,1458530,12,641530.25,3300100,1,0.687200547570157,1,"Afastamento"
"1170",141548,1999788.63,"RECURSOS DE PESSOAS JURÍDICAS","Sueli Vidigal","ES","PDT",431,1353488.27,11,1999705.82,3200102,1689,,1,""
"1171",141549,65207.72,"RECURSOS DE PESSOAS FÍSICAS","Suely","RJ","PR",0,1303313.24,11,65180.71,3300100,2,3.99726214921287,1,"Término da Legislatura"
"1172",141550,330840.05,"RECURSOS DE PESSOAS FÍSICAS","Dr. Talmir","SP","PV",196,2578426.47,12,330840.05,3500105,20,3.99726214921287,1,"Término da Legislatura"
"1173",141551,456850,"RECURSOS PRÓPRIOS","Urzeni Rocha","RR","PSD",196,3760949,11,456850,1400027,236,,1,""
"1174",141552,816130.09,"RECURSOS DE PESSOAS JURÍDICAS","Valtenir Pereira","MT","PROS",115,1149409.83,11,816130.09,510452,61,,2,"Licença Conjunta Consecutiva"
"1175",141553,679452.61,"RECURSOS PRÓPRIOS","Vanderlei Macris","SP","PSDB",0,2729557.22,2,679452.61,3500105,22,,1,""
"1176",141554,,,"Vicentinho Alves","TO","PR",119,,,,,,3.66324435318275,2,"Licença Conjunta Consecutiva"
"1177",141555,,,"Vinicius Carvalho","RJ","PTDOB",408,,,,,,3.99726214921287,1,"Término da Legislatura"
"1178",141556,,,"Vital Do Rêgo Filho","PB","PMDB",411,,,,,,3.99726214921287,1,"Término da Legislatura"
"1179",141557,1147735.86,"RECURSOS PRÓPRIOS","Vitor Penido","MG","DEM",0,10013726.14,1,1147735.86,3100203,555,,1,""
"1180",141558,821762,"RECURSOS PRÓPRIOS","Waldir Maranhão","MA","PP",122,1484651,12,821762,2100055,169,,1,""
"1181",141559,,,"Waldir Neves","MS","PSDB",214,,,,,,2.45037645448323,1,"Renúncia"
"1182",141560,1816753.72,"RECURSOS DE PESSOAS JURÍDICAS","Walter Ihoshi","SP","PSD",0,1600636.72,11,1816753.72,3500105,42,,3,"Afastamento"
"1183",141561,605790,"RECURSOS PRÓPRIOS","Wandenkolk Gonçalves","PA","PSDB",36,1364211.46,11,605317,150475,8,,1,""
"1184",141562,1236550.64,"RECURSOS DE PESSOAS JURÍDICAS","Lelo Coimbra","ES","PMDB",196,641248.77,11,1227114.48,3200102,709,,1,""
"1185",141563,1417805.08,"RECURSOS DE PESSOAS JURÍDICAS","William Woo","SP","PPS",83,3502646.06,11,1417782.78,3500105,35,3.99726214921287,1,"Término da Legislatura"
"1186",141870,774258.47,"RECURSOS DE PESSOAS JURÍDICAS","Vilson Covatti","RS","PP",199,2508734.33,11,774258.47,4300034,7,,1,""
"1187",143253,,,"Edigar Mão Branca","BA","PV",0,,,,,,3.0444900752909,1,"Afastamento"
"1188",143254,,,"Acélio Casagrande","SC","PMDB",0,,,,,,1.86721423682409,3,"Secretário de Estado"
"1189",143632,1194751.25,"RECURSOS DE PESSOAS FÍSICAS","Domingos Neto","CE","PROS",415,197093.2,11,1194032.26,2300101,14,2.01779603011636,1,"Secretário de Estado"
"1190",145895,250986.5,"RECURSOS DE PESSOAS FÍSICAS","Gera Arruda","CE","PMDB",0,831077.4,13,250979.77,2300101,1,,4,"Afastamento"
"1191",146307,692338.86,"RECURSOS DE PESSOAS FÍSICAS","Neri Geller","MT","PP",0,2938806.86,13,691909.94,510452,353,0.728268309377139,1,"Afastamento"
"1192",146308,,,"Chico Abreu","GO","PR",81,1985654.95,12,,,,2.17659137577002,4,"Afastamento"
"1193",146613,4953739.67,"RECURSOS PRÓPRIOS","Marcelo Almeida","PR","PMDB",282,162623114.48,11,4953739.67,4100103,4,,1,""
"1194",146949,141828.75,"RECURSOS PRÓPRIOS","Rosinha Da Adefal","AL","PTDOB",12,860860.09,11,141800.72,2700102,52,,1,""
"1195",147653,163221.46,"RECURSOS DE PESSOAS JURÍDICAS","Matteo Chiarelli","RS","DEM",55,1186606.67,21,163221.46,4300406,4,0.388774811772758,1,"Afastamento"
"1196",147975,49864.1,"RECURSOS DE PESSOAS FÍSICAS","Dr. Paulo César","RJ","PR",196,,,49864.1,3300100,4,,1,""
"1197",148134,60360,"RECURSOS DE PESSOAS JURÍDICAS","Professor Victório Galli","MT","PMDB",0,,,60360,510452,42,0.328542094455852,1,"Afastamento"
"1198",148295,74753.56,"RECURSOS DE PESSOAS FÍSICAS","Walter Brito Neto","PB","PRB",0,852517.93,11,74554.61,251640,1,1.13073237508556,1,"Perda de Mandato"
"1199",149293,,,"Saturnino Masson","MT","PSDB",160,,,,,,0.328542094455852,1,"Afastamento"
"1200",149327,133658,"RECURSOS PRÓPRIOS","Major Fábio","PB","PROS",0,584034.16,13,133602.62,251640,32,,2,"Afastamento"
"1201",150418,170750,"RECURSOS DE PESSOAS FÍSICAS","Márcio Marinho","BA","PRB",372,,,170730,290170,20,,1,""
"1202",150634,268046.55,"RECURSOS DE PESSOAS FÍSICAS","Ricardo Quirino","DF","PRB",0,165193.57,21,268039.21,530010,905,0.451745379876797,1,"Afastamento"
"1203",150635,,,"Alessandro Sabino","AP","PMDB",0,,,,,,0.317590691307324,1,"Afastamento"
"1204",150876,3e+06,"RECURSOS DE PESSOAS FÍSICAS","Eduardo Moura","MT","PPS",0,41287594.03,19,2999947,510452,3,0.320328542094456,1,"Afastamento"
"1205",151208,565126.82,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Laercio Oliveira","SE","SDD",40,1096580.61,11,565126.82,2800100,23,,1,""
"1206",151214,,,"Ronaldo Leite","AM","PHS",0,,,,,,0.331279945242984,1,"Afastamento"
"1207",151249,,,"José Edmar","DF","PR",0,,,,,,0.731006160164271,3,"Afastamento"
"1208",151965,471701.44,"RECURSOS DE PESSOAS FÍSICAS","José Maia Filho","PI","DEM",0,1180339.7,12,475510.5,220095,806,2.22313483915127,1,"Término da Legislatura"
"1209",152605,346973.5,"RECURSOS DE PESSOAS FÍSICAS","Glauber Braga","RJ","PSB",99,534779,12,346973.5,3300100,54,,1,""
"1210",152606,193674.05,"RECURSOS PRÓPRIOS","Capitão Assumção","ES","PSB",0,154793.66,61,193632.77,3200102,283,2.06707734428474,1,"Término da Legislatura"
"1211",152607,333657.5,"RECURSOS PRÓPRIOS","Zé Vieira","MA","PROS",0,11076898,11,333464.48,2100055,1372,,1,""
"1212",152608,226652,"RECURSOS PRÓPRIOS","Fernando Nascimento","PE","PT",0,909986.72,11,226652,2600054,210,2.06707734428474,1,"Término da Legislatura"
"1213",152609,115229.69,"RECURSOS PRÓPRIOS","Elizeu Aguiar","PI","PTB",0,1204669.08,11,114746.79,220095,10,1.24572210814511,1,"Afastamento"
"1214",152610,,,"Roberto Alves","SP","PTB",0,,,,,,2.06707734428474,1,"Término da Legislatura"
"1215",152611,341006.25,"RECURSOS PRÓPRIOS","Antonio Carlos Chamariz","AL","PTB",0,452624,13,341002.82,2700102,36,2.06707734428474,1,"Término da Legislatura"
"1216",152865,3222820.34,"RECURSOS DE PESSOAS JURÍDICAS","Rodrigo Bethlem","RJ","PMDB",0,2747021.71,12,3221470.98,3300100,17,0.70362765229295,5,"Secretário de Prefeitura de Capital"
"1217",153384,752941.58,"RECURSOS DE PESSOAS FÍSICAS","Emilia Fernandes","RS","PT",150,1602324.15,12,752888.1,4300034,67,1.95208761122519,1,"Término da Legislatura"
"1218",154178,,,"Milton Vieira","SP","DEM",0,,,,,,1.91101984941821,1,"Término da Legislatura"
"1219",154417,,,"Paes De Lira","SP","PTC",393,,,,,,1.85626283367556,1,"Término da Legislatura"
"1220",154734,185132.68,"RECURSOS PRÓPRIOS","Fernando Chiarelli","SP","PDT",81,,,185132.68,3500105,1,1.79876796714579,1,"Término da Legislatura"
"1221",154739,287355.81,"RECURSOS DE PESSOAS FÍSICAS","José C. Stangarlini","SP","PSDB",0,1597936,3,287355.81,3500105,7,1.22381930184805,3,"Afastamento"
"1222",154919,831404.5,"RECURSOS PRÓPRIOS","Eleuses Paiva","SP","PSD",0,14961142.89,2,831404.5,3500105,1583,,1,""
"1223",154996,5690641.99,"RECURSOS PRÓPRIOS","Wilson Picler","PR","PDT",0,25491904.2,11,5690358.27,4100103,27,1.74401095140315,1,"Término da Legislatura"
"1224",154997,387403.76,"RECURSOS PRÓPRIOS","Emiliano José","BA","PT",0,2173716.02,11,387399.74,290170,3,1.44558521560575,2,"Afastamento"
"1225",155920,,,"Geraldinho","RS","PSOL",0,,,,,,0.331279945242984,1,"Afastamento"
"1226",156634,,,"Bene Camacho","MA","PTB",0,,,,,,0.517453798767967,2,"Afastamento"
"1227",158328,,,"Chico Daltro","MT","PP",0,,,,,,0.334017796030116,1,"Afastamento"
"1228",159058,,,"Junior Marzola","TO","DEM",429,,,,,,0.407939767282683,2,"Afastamento"
"1229",159237,599142.52,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Assis Carvalho","PI","PT",12,2581494.78,11,599106.39,220095,223,,1,""
"1230",159238,1702647.54,"RECURSOS DE PESSOAS FÍSICAS","Marcus Pestana","MG","PSDB",109,1640818.57,11,1702453.81,3100104,4,,1,""
"1231",159258,125464.65,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Vicente Selistre","RS","PSB",0,774388,11,125451.28,4300034,1,0.334017796030116,1,"Afastamento"
"1232",160396,412805,"RECURSOS PRÓPRIOS","José Humberto","MG","PSD",171,1161689.73,21,412805,3100906,1,,1,""
"1233",160426,,,"Rogério Rosso","DF","PMDB",0,,,,,,0.0574948665297741,1,"Término da Legislatura"
"1234",160508,617626.76,"RECURSOS DE PESSOAS JURÍDICAS","Afonso Florence","BA","PT",82,1161253,11,614626.76,290170,3,,2,"Ministro de Estado"
"1235",160509,435591.32,"RECURSOS PRÓPRIOS","Jorginho Mello","SC","PR",8,1035819,11,435365.62,4200051,119,,1,""
"1236",160510,1106392.07,"RECURSOS DE PESSOAS FÍSICAS","Luis Tibé","MG","PTDOB",0,727060,19,1106392.07,3100203,9,,1,""
"1237",160511,470509.46,"RECURSOS DE PESSOAS FÍSICAS","Alessandro Molon","RJ","PT",264,342316,41,470509.46,3300100,119,,1,""
"1238",160512,132846,"RECURSOS DE PESSOAS JURÍDICAS","Aureo","RJ","SDD",399,,,132846,3300100,5,,1,""
"1239",160513,1172000,"RECURSOS DE PESSOAS JURÍDICAS","Luciano Moreira","MA","PMDB",45,1192898.16,11,1171960.34,2100055,140,0.369609856262834,1,"Falecimento"
"1240",160514,108436.34,"RECURSOS PRÓPRIOS","Dr. Grilo","MG","SDD",199,,,108436.34,3100104,1,,1,""
"1241",160515,622240.76,"DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO","Ronaldo Benedet","SC","PMDB",199,7698660.97,11,620702.86,4200051,10,,1,""
"1242",160516,317020,"RECURSOS DE PESSOAS FÍSICAS","Raimundão","CE","PMDB",196,6887378.98,12,317015.73,2300101,2122,2.90485968514716,3,"Licença Conjunta Consecutiva"
"1243",160517,771716.72,"RECURSOS DE PESSOAS JURÍDICAS","Paulo Foletto","ES","PSB",196,5190918,2,771706.7,3200102,214,,1,""
"1244",160518,1869900.95,"RECURSOS DE OUTROS CANDIDATOS/COMITÊS","Weliton Prado","MG","PT",420,1585375.43,11,1863257.14,3100104,108,,1,""
"1245",160519,616971.67,"RECURSOS PRÓPRIOS","Júlio Campos","MT","DEM",320,17871286.71,11,617471.67,510452,155,,1,""
"1246",160527,408223.56,"RECURSOS DE PESSOAS FÍSICAS","Aguinaldo Ribeiro","PB","PP",44,8231136.34,2,392848.05,251640,22,1.01300479123888,1,"Ministro de Estado"
"1247",160528,783800,"RECURSOS DE PESSOAS FÍSICAS","Danilo Cabral","PE","PSB",199,2479419.27,11,783800,260545,296,0.0711841204654346,2,"Secretário de Estado"
"1248",160529,438172.31,"RECURSOS DE PESSOAS FÍSICAS","Dr. Aluizio","RJ","PV",196,2630882.34,11,438172.31,3300100,6,1.91649555099247,1,"Renúncia"
"1249",160530,583982.88,"RECURSOS PRÓPRIOS","Antonio Imbassahy","BA","PSDB",29,3154698.05,11,583982.88,290330,6,,1,""
